year,home_team_id,away_team_id,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_team_goal,away_team_goal
2015,57,206,6529,5039,6537,6766,6601,8615,8303,6503,817,955,892,7567,8267,8536,1643,4421,8348,2846,820,7752,3935,8610,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,2,1
2015,245,144,6402,3976,580,6615,7129,5163,6742,9289,9391,5777,5503,9079,8671,8650,7240,9035,2615,915,469,1530,7511,7880,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,1
2015,4,7,4153,5292,4321,6691,7114,3004,6493,3346,2041,6593,7703,1341,40,8216,8614,8140,5681,6911,8466,6613,5434,8729,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,0
2015,12,153,5882,6413,735,8527,814,3040,756,8838,773,4479,8849,8507,7796,8426,7702,4265,932,4642,6749,5471,7768,2970,1,3,5,7,1,3,5,7,9,5,5,1,3,3,3,7,7,7,7,7,9,11,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,0,1
2015,157,231,1698,7084,6884,8627,5221,4998,6891,847,6238,1240,2019,1691,3967,6463,8235,8504,7145,6071,8722,6248,5633,6279,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,8,8,8,8,11,1,3,5,7,6,4,8,4,6,2,5,1,3,3,3,7,7,7,9,9,7,11,0,1
2015,152,233,8946,6707,6817,7147,1311,5131,6782,6632,7757,9105,7593,2026,5627,7106,784,7086,3844,1416,6801,8882,4758,9205,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,6,7,7,9,11,11,1,1
2015,239,244,6881,1233,9286,145,3620,263,6899,5014,6612,5299,3608,9309,9215,7066,865,4441,209,5485,6373,4407,2551,3123,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,5,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,7,10,10,1,0
2015,7,231,1341,40,8216,3007,8140,5681,6911,8466,4151,6613,5434,1691,3967,6463,8235,5633,7145,8504,6071,5407,6279,6248,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,5,7,2,4,6,8,3,5,7,1,3,3,3,7,7,7,7,10,10,10,0,2
2015,272,57,6888,8151,6564,8176,3770,1445,617,7230,9249,3144,5580,6529,6601,6537,6766,5039,817,6503,8303,721,955,8349,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,2,3
2015,245,239,6402,3976,580,6615,7129,5163,6742,9391,5777,7488,5503,6881,1233,9286,145,3620,7166,5014,6899,6612,7311,3608,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,0,0
2015,4,237,4153,5292,4321,6691,7114,2041,3310,1693,5611,6816,6593,4480,1299,4775,1399,3332,6609,3803,3912,9008,2740,431,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,0,1
2015,144,56,9079,8671,8650,2198,9035,915,2615,469,1530,2092,1500,5456,556,933,4486,1971,8237,3495,1513,9318,4465,5449,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,5,4,6,3,5,7,1,3,3,3,3,6,8,8,10,10,10,0,2
2015,13,153,6935,2172,4588,8916,3717,3819,8366,1044,8331,9036,6174,8507,7796,5739,7702,4265,3720,6749,8259,5471,7768,2970,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2
2015,225,12,1170,3743,6917,6915,6636,5601,861,6912,3811,6662,7102,5882,6413,3622,8532,814,3040,756,8838,8527,4479,6441,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,5,7,1,3,5,7,9,5,5,1,3,3,3,7,7,7,7,7,9,11,0,2
2015,152,141,8946,3481,6817,7147,1311,5131,7757,6632,7244,9105,7593,8858,9049,6743,8726,2923,8714,5284,8242,8685,3204,5936,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,0,5
2015,206,157,7567,8267,311,1643,4421,8348,2846,7752,8610,3935,1557,1698,7084,6884,8627,6511,847,3701,5221,6891,9360,8618,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,5,7,2,4,6,8,5,4,6,1,3,3,3,7,7,7,7,9,11,11,2,1
2015,233,244,2026,5627,7106,3844,7086,6713,1416,6801,8882,9205,4758,9309,865,7034,7066,9215,5485,7065,209,4441,6373,6768,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,6,7,7,9,11,11,1,3,5,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,7,10,10,3,0
2015,56,7,5456,556,933,4486,1971,8237,3495,8968,1513,1171,4465,1341,40,8216,8614,8620,4151,6911,8466,8710,5434,6213,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,5,0
2015,141,144,2260,9049,5879,8726,2459,4592,5284,8242,8685,3204,2529,9079,7457,2198,8650,9035,915,2615,469,1530,2092,1500,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,1
2015,57,245,6529,6601,6766,6537,5039,817,8303,6503,955,7259,8349,6402,3976,580,6615,7129,5163,6742,9289,9391,7488,5503,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,9,11,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,0,1
2015,244,13,9309,7066,7034,4441,8575,5485,7065,7866,209,2551,3123,6935,2172,7137,8916,3717,3819,8366,1044,8331,857,6174,1,4,6,2,8,6,4,8,2,4,6,1,3,3,3,3,7,7,7,7,10,10,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,0,3
2015,231,233,1691,3967,6463,8235,5633,7145,8504,6071,1442,5407,6248,2026,6799,7106,784,7086,2953,6713,6801,8882,9205,4758,1,3,5,7,2,4,6,8,3,5,7,1,3,3,3,7,7,7,7,10,10,10,1,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,6,6,6,8,10,10,0,2
2015,12,4,5882,814,6413,8532,773,8527,8838,4479,6611,8849,6441,8732,5292,6691,4321,782,6816,3310,1693,5611,7703,3362,1,2,4,6,8,5,4,5,6,4,6,1,3,3,3,3,6,7,9,7,11,11,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,3,1
2015,153,152,8507,7796,7702,2503,4265,3720,6749,8259,5471,7768,2970,8946,4366,6817,7147,1311,,5131,6632,8290,8161,7593,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,0,1
2015,237,225,4480,1299,2743,1399,4775,6609,3803,3912,6919,2740,431,1170,3743,6915,6917,6636,5601,6912,2107,861,3811,6662,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,7,11,3,1
2015,157,272,1698,9341,7084,6884,5221,847,4998,6238,6891,8618,2019,6888,8151,8176,6564,3770,9249,617,7230,1445,3144,5580,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,2,0
2015,239,206,6881,1233,9286,1775,145,3158,5014,6899,6612,3608,7311,7567,8267,8536,1643,4421,2846,8400,3746,5255,7752,8610,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,0,3
2015,7,141,1341,40,8216,8614,8140,8466,4151,5681,8710,6613,6213,2260,9049,6743,8726,2459,4592,5284,8242,8685,3204,8832,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2
2015,272,239,6888,8151,8176,6564,3770,9249,617,7230,1445,5580,3144,6881,1775,9286,145,3620,3158,6885,5014,6612,263,7311,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,2,2
2015,245,231,6402,3976,580,6615,8546,6742,954,5163,9391,7488,5503,1691,3967,6463,8235,5708,8504,7145,6071,6248,5407,8722,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,5,7,2,4,6,8,3,5,7,1,3,3,3,7,7,7,7,10,10,10,0,0
2015,4,57,8732,5292,6691,4321,7114,5149,8917,3346,5611,7703,6593,6529,5039,6766,6537,6601,6503,8303,817,5808,721,955,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,0,1
2015,144,244,9079,8671,8650,2198,9035,7511,2615,915,1530,4944,1500,9309,7034,865,2587,209,5485,7065,4441,7866,803,6768,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,5,7,2,4,6,8,4,6,5,1,3,3,3,7,7,7,7,9,9,11,1,1
2015,13,237,6935,2172,7137,8916,3717,3819,8366,1044,8331,857,6174,4480,1299,3332,1399,4775,6609,3803,6919,2740,2519,431,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,4,6,5,7,3,5,1,3,3,3,3,6,6,8,8,8,11,1,1
2015,225,153,1170,4221,6917,6636,8292,6915,6912,3811,8814,4761,6662,8507,7796,7702,2503,4519,5471,932,6749,2942,2970,7768,1,3,5,7,1,3,5,7,9,5,5,1,3,3,3,7,7,7,7,7,9,11,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,0,1
2015,152,157,8946,4366,6817,7147,1311,4552,4264,6632,8290,5766,7593,1698,9341,6884,7084,5221,5500,4998,847,6238,2055,8618,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,9,11,1,1
2015,206,56,7567,8267,311,1643,4421,3159,8400,3746,2846,7752,8610,5456,556,933,4486,1971,8237,3495,1513,4971,1171,4465,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,5,4,6,3,7,5,1,3,3,3,3,6,8,8,10,10,10,2,1
2015,233,12,2026,5627,5428,3844,7086,6713,1416,6801,8882,8341,9205,5882,814,6413,8532,773,8527,8838,6611,4479,6441,8849,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,6,7,7,9,11,11,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,6,7,7,9,11,11,1,1
2015,56,4,5456,556,933,4486,1971,8237,8968,9080,1513,1171,5449,8732,5292,6758,6691,2155,7114,5149,3346,8917,5611,3362,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,8,8,8,8,11,1,1,3,5,7,9,2,4,6,8,5,1,3,3,3,3,3,7,7,7,7,11,2,1
2015,244,7,9309,7034,865,2587,4441,7065,5485,209,803,1191,3123,1341,40,8216,8614,8140,5681,4151,8710,6825,6213,6613,1,3,5,7,1,3,5,7,9,6,4,1,3,3,3,7,7,7,7,7,10,10,1,2,4,6,8,4,6,2,8,4,6,1,3,3,3,3,7,7,7,7,10,10,2,0
2015,12,272,5882,5756,6413,3622,8532,8527,8838,4479,6611,8849,6441,6888,8151,8176,6564,3770,9249,1445,7230,9219,3144,5580,1,2,4,6,8,5,4,6,5,6,4,1,3,3,3,3,6,7,7,9,11,11,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,9,11,3,1
2015,153,233,8507,7796,7702,5739,2503,6749,3720,932,2942,2970,7768,2026,5627,5428,3844,7086,2953,6713,8882,8341,666,9205,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,0,0
2015,57,13,6529,5039,7798,6537,6601,817,8303,6503,721,7259,8349,6935,2172,7137,8916,3717,9036,8366,8331,1044,6174,4557,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,9,11,1,2,4,6,8,7,4,6,3,5,5,1,3,3,3,3,8,6,6,8,8,11,1,1
2015,231,206,1691,3967,6463,8235,5708,7145,8722,6071,5633,6248,5780,7567,8267,311,1643,4421,3159,8400,3746,2846,7752,8610,1,3,5,7,2,4,6,8,4,6,5,1,3,3,3,7,7,7,7,9,9,11,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,3,2
2015,239,152,6881,145,6612,9286,1775,3158,6899,3608,5014,6885,5299,8946,4366,6817,7147,1311,8290,4264,6632,4552,6096,7593,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,2,0
2015,141,245,8858,9049,5879,8726,2459,4592,5284,6826,8242,3204,2529,9088,3976,580,6615,8546,5163,6742,8885,9391,5777,5503,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,0
2015,237,144,4480,6304,1399,3332,1299,3803,6609,3912,2519,2740,8839,9079,8671,2198,7240,5185,2615,915,2092,1530,7511,1500,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,4
2015,157,225,1698,9341,7084,6884,5221,4998,6891,847,6238,2019,8618,1170,3743,8721,5138,4221,8292,6912,861,2107,7102,3811,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,8,8,8,8,11,1,2,4,8,6,2,4,6,8,6,4,1,3,3,3,3,7,7,7,7,10,10,0,2
2015,7,237,1341,40,8708,8614,8620,8710,6911,4151,6825,5434,6613,4480,1299,1399,4775,1429,6919,3803,6609,431,2519,2740,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,2
2015,141,272,2260,9049,5879,8726,2923,5284,8714,6826,8685,3204,5936,6888,8151,8176,6564,3770,9249,1445,7230,9219,3144,5580,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,9,11,1,1
2015,57,56,6529,5039,6766,6537,6064,721,5808,6503,817,955,6890,5456,9197,933,4486,1971,8237,1513,5449,1171,4971,4465,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,9,11,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2
2015,245,4,9088,3976,580,6615,7129,5163,954,8885,5777,9391,5503,8732,6691,2155,6758,5292,3346,8917,7114,5611,3362,5149,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,5,7,2,4,6,8,3,5,7,1,3,3,3,7,7,7,7,10,10,10,2,2
2015,244,225,9309,7034,865,2587,4441,5485,7065,209,803,3123,1191,1170,6120,4221,8721,5138,8292,6912,861,2107,7102,6662,1,3,5,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,7,10,10,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,2,1
2015,144,13,9079,8671,7240,2198,5185,2615,7511,1254,1530,4944,1500,6935,2172,7137,8916,3717,3819,8366,9036,8331,6174,4557,1,2,4,6,8,5,3,5,7,4,6,1,3,3,3,3,6,8,8,8,10,10,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,5,0
2015,153,231,8507,7796,7702,2503,4519,5471,932,6749,4789,2970,7768,1691,5096,6463,3967,5708,7145,4811,5633,1442,5407,6248,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,5,7,2,4,6,8,3,5,7,1,3,3,3,7,7,7,7,10,10,10,0,2
2015,157,239,1698,7084,8627,6884,9341,5500,7179,847,6891,8618,2055,6881,1775,9286,145,6612,6899,6885,5014,7166,3608,5299,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,9,11,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,0,0
2015,152,12,8946,4366,6817,7147,1311,4264,4552,8290,7757,7593,9105,5882,5756,6413,8532,773,8527,2390,4479,290,8838,8849,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,6,7,7,9,11,11,1,2,4,6,8,5,5,7,3,4,6,1,3,3,3,3,6,8,8,8,10,10,2,1
2015,206,233,7567,8267,311,1643,4421,8400,3159,820,2846,3746,8610,2026,5627,784,3844,7086,5428,6713,1416,8882,8341,9205,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,2,2
2015,56,245,5456,556,4455,4486,4205,8237,1513,9318,1171,4465,5449,9088,3976,580,6615,7915,954,6742,5163,7488,5503,5777,1,2,4,6,8,5,4,6,3,5,7,1,3,3,3,3,6,8,8,10,10,10,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,2,0
2015,272,152,6888,8151,8176,6564,3770,9249,7230,1445,9219,3144,5580,8946,4366,6817,7147,1311,4552,4264,9105,8290,5131,7593,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,9,11,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,0,1
2015,4,141,1649,4321,2155,6691,3004,8917,1693,7114,3310,6816,7703,8858,9049,6743,8726,2459,5284,8714,4592,8242,3204,8832,1,3,5,7,2,4,6,8,5,4,6,1,3,3,3,7,7,7,7,9,11,11,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3
2015,231,144,1691,3967,6463,5096,5633,7145,4811,6071,6248,5407,1442,9079,8671,7240,2198,5185,2615,1254,7511,1530,4944,1500,1,3,5,7,2,4,6,8,3,5,7,1,3,3,3,7,7,7,7,10,10,10,1,2,4,6,8,4,6,2,8,4,6,1,3,3,3,3,6,6,8,8,10,10,2,1
2015,12,157,5882,735,3622,8532,814,290,8527,6650,4479,8838,6441,1698,9341,8627,6884,5221,7179,847,6238,6891,8618,2019,1,3,5,7,2,4,6,8,4,6,5,1,3,3,3,7,7,7,7,9,9,11,1,2,4,6,8,5,4,6,3,5,7,1,3,3,3,3,6,8,8,10,10,10,2,0
2015,13,7,6935,2172,7137,8916,3717,2518,8331,2209,857,8617,4557,1341,6112,8216,8614,40,5681,8466,4151,6825,5434,6613,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,0
2015,225,206,1170,6915,8721,4221,5138,3743,861,7306,8292,6662,7102,7567,8267,311,1643,4573,3159,8400,820,7752,3935,8610,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2
2015,237,244,4480,1299,1399,4775,1429,6609,3803,2519,6919,2740,431,9309,7034,865,2587,4441,5485,7065,209,4407,7866,6768,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,5,7,1,3,5,7,9,5,5,1,3,3,3,7,7,7,7,7,9,11,1,0
2015,239,153,6881,1775,9286,145,6612,6899,6885,5014,7166,5299,3608,8507,5739,7702,2503,7796,4642,932,4265,8259,2970,2942,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,5,7,2,4,6,8,3,5,7,1,3,3,3,7,7,7,7,10,10,10,1,0
2015,233,57,2026,5627,3844,784,7086,1416,6713,5428,8882,8341,9205,6529,5039,6766,6537,6601,5808,3147,817,721,8355,892,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,2,4,6,8,4,5,6,3,7,5,1,3,3,3,3,8,6,8,10,10,10,1,3
2015,7,239,1341,40,8216,8614,6112,8466,5681,4151,6613,5434,8444,6881,1775,9286,145,6612,7166,5014,6885,6899,5299,3608,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,2,1
2015,244,157,9309,7034,865,2587,4441,5485,7065,209,8575,1191,3123,1698,7084,6884,8627,9341,3701,4998,7179,847,2055,8618,1,3,5,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,7,10,10,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,1
2015,225,56,1170,6120,6915,4221,5138,8292,7306,861,4886,7102,6662,5456,556,933,4455,4205,1513,8237,9080,1171,5449,4465,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,2
2015,153,57,8507,7796,7702,2503,4265,932,4642,7768,4789,2942,2970,6529,5039,6766,6537,6601,8303,721,817,6503,8355,955,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,8,8,8,8,11,1,0
2015,233,141,2026,5627,3844,784,7086,5428,1416,6801,8882,8341,9205,2260,9049,6743,8726,2459,8714,5879,4592,8685,3204,5936,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,0,1
2015,231,272,1691,3967,6463,5096,4811,7145,6071,5407,6248,1442,5780,6888,8151,8176,6564,3770,9249,1445,7230,9219,3144,5580,1,3,5,7,2,4,6,8,3,5,7,1,3,3,3,7,7,7,7,10,10,10,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,9,11,2,0
2015,144,4,9079,7457,8650,7240,5185,469,915,1254,1530,1500,3996,8732,5292,6691,2155,6758,7114,5149,3346,8917,5611,3362,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,1,3,5,7,9,2,4,6,8,5,1,3,3,3,3,3,7,7,7,7,11,2,0
2015,13,12,6935,2172,7137,8916,7136,2518,2209,8331,857,8617,4557,5882,814,735,3622,8532,8527,290,2390,4479,8838,6650,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,2,4,6,8,5,4,6,3,5,7,1,3,3,3,3,6,8,8,10,10,10,0,1
2015,237,245,4480,1299,1399,4775,1429,6609,3803,431,2218,2740,8839,9088,3976,580,6615,7915,954,6742,6889,8885,5503,9391,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,2,0
2015,206,152,7567,8267,311,1643,4421,3159,8400,820,7752,3935,8610,8946,4366,6817,7147,1311,4552,4264,7757,8290,9105,7593,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,3,2
2015,56,233,5456,9197,933,4486,1971,8237,3495,8968,1171,5449,4465,2026,6799,7106,5428,7086,6713,1416,8882,6801,6686,8341,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,3,0
2015,272,144,6888,8151,3625,6564,3770,9249,1445,7230,3144,4643,5580,9079,8671,8650,2198,9035,469,1254,2615,1530,4944,1500,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,0
2015,141,153,2260,9049,6743,8726,2459,8714,5284,8242,8685,3204,5936,8507,7796,7702,8426,4265,932,4642,6749,2942,8259,6628,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,1
2015,57,225,6529,5039,6766,6537,6601,8303,6503,721,817,8355,892,1170,6120,6915,4221,5138,7306,861,8628,4761,8292,6662,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,3,1
2015,245,13,9088,3976,3863,6615,7129,8885,954,6889,6836,5503,8911,6935,2172,7137,8916,7136,8331,8366,2518,9036,857,8617,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,0,3
